x1,x2,label
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2044014152956537), np.float64(-0.0145041380657534), np.float64(-0.2203080961022868), np.float64(0.1019041561346398), np.float64(-0.2215316869335662)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0099142715656253), np.float64(-0.0117592179039121), np.float64(-0.0148641275951753), np.float64(0.9584177380302678), np.float64(-0.0148146290348798)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2324869035096217), np.float64(-0.0110392388450684), np.float64(-0.0134691681686657), np.float64(-0.0125241956539334), np.float64(-0.0148609776867928)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(0.3507009584947985), np.float64(-0.0115342244480234), np.float64(-0.0129741825657107), np.float64(-0.0100942663303362), np.float64(-0.0097792754920921)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.011939212668623), np.float64(1.5987636063998565), np.float64(-0.0104092571685803), np.float64(-0.0118942139774453), np.float64(-0.0139641537716207)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2019542336330947), np.float64(-0.0145041380657534), np.float64(-0.0265728811497043), np.float64(-0.0143061438245714), np.float64(-0.2015463700226683)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0142341459186871), np.float64(-0.0146796329613466), np.float64(-0.0138741563892653), np.float64(-0.1815610531117703), np.float64(-0.2203080961022868)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(0.0391343018180973), np.float64(-0.0104092571685803), np.float64(-0.2194923688814338), np.float64(-0.0103642584774025), np.float64(-0.0147291315216421)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0122992021980448), np.float64(-0.0101842637126916), np.float64(-0.0116242218303789), np.float64(-0.0145041380657534), np.float64(-0.0105892519332912)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0109942401538907), np.float64(-0.0140541511539762), np.float64(-0.0131901762833638), np.float64(-0.1876790072681676), np.float64(-0.2292810955316696)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0132891734039548), np.float64(-0.0136491629333766), np.float64(-0.0135141668598434), np.float64(-0.0127041904186444), np.float64(-0.2366226405193464)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2325032180540388), np.float64(-0.0136941616245544), np.float64(-0.232013781721527), np.float64(-0.134656737912724), np.float64(0.1508477893858186)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0136941616245544), np.float64(0.1793982421156728), np.float64(0.0110101198320178), np.float64(-0.010454255859758), np.float64(-0.0088343029773598)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0103687583465203), np.float64(-0.0086543082126489), np.float64(-0.0086093095214712), np.float64(-0.2300968227525225), np.float64(-0.0091492938156039)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0147291315216421), np.float64(-0.0105442532421134), np.float64(-0.0102292624038694), np.float64(-0.0143691419922203), np.float64(-0.0147561307363487)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0078443317714498), np.float64(-0.0062243788890516), np.float64(-0.0128841851833553), np.float64(-0.0147741302128198), np.float64(-0.1163028754435319)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0136941616245544), np.float64(-0.0145941354481089), np.float64(-0.0145041380657534), np.float64(-0.2292810955316696), np.float64(-0.0126141930362889)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.012929183874533), np.float64(-0.0121642061245116), np.float64(-0.0146391341392866), np.float64(-0.0076643370067389), np.float64(-0.0141441485363316)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0136041642421989), np.float64(-0.0145041380657534), np.float64(-0.1799295986700643), np.float64(0.1838050939544905), np.float64(0.0448032506749313)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.1782981442283584), np.float64(-0.2027699608539477), np.float64(-0.0122542035068671), np.float64(-0.014414140683398), np.float64(-0.0138741563892653)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0108142453891798), np.float64(-0.0117142192127344), np.float64(-0.1958362794766974), np.float64(0.0142950242879919), np.float64(-0.0121642061245116)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0143376429083959), np.float64(-0.2247945958169782), np.float64(-0.0104092571685803), np.float64(-0.0139641537716207), np.float64(-0.1305781018084591)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0139641537716207), np.float64(-0.0130641799480662), np.float64(-0.0146391341392866), np.float64(-0.0148416282495864), np.float64(-0.0145041380657534)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.1795217350596378), np.float64(-0.0145491367569312), np.float64(-0.0067193644920066), np.float64(-0.1693251447989756), np.float64(-0.1101849212871346)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2341754588567874), np.float64(-0.014414140683398), np.float64(-0.0118042165950898), np.float64(-0.0091492938156039), np.float64(-0.2317282771942285)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0146841328304644), np.float64(-0.0979490129743399), np.float64(-0.057162651931691), np.float64(-0.010454255859758), np.float64(-0.0147291315216421)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.1428140101212538), np.float64(0.1549264254900835), np.float64(-0.0104992545509357), np.float64(0.0076352179936883), np.float64(-0.009959270256803)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0123891995804003), np.float64(-0.2088879150103451), np.float64(-0.0138291576980875), np.float64(-0.0143691419922203), np.float64(-0.0138741563892653)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0110392388450684), np.float64(-0.0081593226096939), np.float64(0.1426905171772888), np.float64(-0.1142635573913995), np.float64(-0.0092392911979594)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0123891995804003), np.float64(-0.2019542336330947), np.float64(-0.0145941354481089), np.float64(-0.2325440044150815), np.float64(-0.2341754588567874)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2366226405193464), np.float64(-0.0143691419922203), np.float64(-0.013424169477488), np.float64(-0.0120292100509784), np.float64(-0.0141891472275094)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0145041380657534), np.float64(-0.0118492152862675), np.float64(-0.2366226405193464), np.float64(-0.0082493199920494), np.float64(-0.010949241462713)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0139641537716207), np.float64(-0.0147156319142888), np.float64(-0.0693985602444857), np.float64(-0.0144951383275179), np.float64(-0.2195331552424765)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0103642584774025), np.float64(-0.0110392388450684), np.float64(0.086697918392955), np.float64(0.3262291418692091), np.float64(-0.0092842898891371)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.1591285545383133), np.float64(-0.1305781018084591), np.float64(0.2976786891393548), np.float64(-0.1917576433724325), np.float64(0.2446564197839112)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(0.0080955257365473), np.float64(0.7626432050255528), np.float64(-0.0110842375362462), np.float64(-0.0126141930362889), np.float64(-0.1228286932103558)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.1619835998112988), np.float64(-0.134656737912724), np.float64(-0.2238157231519546), np.float64(-0.0139641537716207), np.float64(-0.0800030141155744)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.1681015539676961), np.float64(0.2691282364095005), np.float64(-0.0097342768009144), np.float64(-0.0087443055950044), np.float64(-0.0135636654201389)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0127941878009998), np.float64(-0.0110392388450684), np.float64(-0.0145041380657534), np.float64(-0.0118042165950898), np.float64(-0.2364187087141331)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2062775879036155), np.float64(-0.0107692466980021), np.float64(-0.0100042689479807), np.float64(-0.0147966295584087), np.float64(-0.0142341459186871)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.236541067797261), np.float64(-0.0139641537716207), np.float64(0.0362381148559751), np.float64(0.1111322077024609), np.float64(-0.009959270256803)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.010454255859758), np.float64(-0.0111742349186016), np.float64(-0.0148641275951753), np.float64(-0.0117592179039121), np.float64(0.0053852834348019)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2284653683108166), np.float64(-0.0101392650215139), np.float64(-0.0142341459186871), np.float64(-0.0095542820362034), np.float64(-0.0722536055174711)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2199002324918603), np.float64(-0.0111292362274239), np.float64(-0.0104992545509357), np.float64(-0.0104992545509357), np.float64(-0.2207159597127133)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.0143691419922203), np.float64(-0.0145941354481089), np.float64(-0.0098692728744475), np.float64(-0.190534052541153), np.float64(-0.0145041380657534)]",0
"[np.float64(-0.0979490129743399), np.float64(-0.2317282771942285), np.float64(0.8279013826937912), np.float64(-0.1815610531117703), np.float64(0.0154370707242241)]","[np.float64(-0.2207159597127133), np.float64(-0.2333597316359345), np.float64(-0.0140451514157406), np.float64(-0.0113092309921348), np.float64(0.0855896117175803)]",0
